customer_id,age_band,tenure_months,contract_type,monthly_charge,monthly_minutes,monthly_data_gb,support_tickets_6m,payment_method,churned
NT-05310,25-34,48,Month-to-month,57.27,439,12.8,2,Credit card (tokenised),0
NT-05311,45-54,19,One-year,28.37,387,2.9,0,Bank transfer,0
NT-05312,65+,38,Month-to-month,18.16,119,27.8,1,Direct debit,0
NT-05313,65+,39,One-year,54.8,668,3.0,0,Direct debit,0
NT-05314,35-44,29,Two-year,27.47,485,4.7,1,Direct debit,0
NT-05315,35-44,34,Month-to-month,55.61,289,16.2,0,Direct debit,1
NT-05316,25-34,37,Month-to-month,52.92,237,7.0,2,Credit card (tokenised),0
NT-05317,65+,32,Month-to-month,44.53,250,7.6,2,Credit card (tokenised),0
NT-05318,25-34,18,Month-to-month,52.59,180,7.0,0,Credit card (tokenised),0
NT-05319,35-44,12,Month-to-month,16.02,960,6.1,0,Direct debit,0
NT-05320,25-34,20,Two-year,21.77,271,17.4,2,Bank transfer,0
NT-05321,25-34,24,One-year,41.41,419,36.3,1,Bank transfer,0
NT-05322,35-44,57,Two-year,33.36,145,10.4,0,Credit card (tokenised),0
NT-05323,65+,15,Month-to-month,28.58,259,9.5,1,Direct debit,1
NT-05324,18-24,61,Two-year,47.7,354,5.0,0,Direct debit,0
NT-05325,35-44,71,One-year,41.09,341,13.2,0,Credit card (tokenised),0
NT-05326,18-24,21,Month-to-month,50.59,37,8.8,4,Bank transfer,0
NT-05327,25-34,70,One-year,33.54,273,20.3,1,Credit card (tokenised),0
NT-05328,35-44,27,Two-year,37.8,563,3.5,2,Credit card (tokenised),1
NT-05329,35-44,25,Month-to-month,56.48,115,8.3,0,Credit card (tokenised),0
NT-05330,25-34,57,One-year,22.6,1038,16.8,0,Credit card (tokenised),0
NT-05331,25-34,33,Two-year,36.97,361,15.4,1,Credit card (tokenised),0
NT-05332,18-24,30,Month-to-month,27.51,400,10.4,1,Credit card (tokenised),0
NT-05333,25-34,20,One-year,58.35,112,6.1,2,Credit card (tokenised),1
NT-05334,65+,21,Month-to-month,66.87,362,6.0,0,Direct debit,0
NT-05335,65+,31,Month-to-month,40.52,348,15.7,2,Bank transfer,0
NT-05336,25-34,57,One-year,43.91,118,20.0,0,Bank transfer,0
NT-05337,35-44,15,Month-to-month,36.76,608,21.2,0,Credit card (tokenised),1
NT-05338,65+,28,One-year,36.29,184,8.4,0,Credit card (tokenised),0
NT-05339,18-24,13,Month-to-month,39.0,290,6.6,0,Direct debit,0
NT-05340,55-64,20,Month-to-month,21.81,627,12.8,0,Credit card (tokenised),0
NT-05341,65+,41,Month-to-month,45.92,134,8.8,0,Bank transfer,0
NT-05342,18-24,18,Month-to-month,26.18,179,6.9,0,Credit card (tokenised),0
NT-05343,25-34,50,Month-to-month,33.75,313,8.1,1,Direct debit,0
NT-05344,65+,18,One-year,38.4,335,15.1,1,Credit card (tokenised),0
NT-05345,35-44,22,Two-year,28.85,436,6.9,1,Credit card (tokenised),0
NT-05346,18-24,9,Two-year,45.17,880,6.8,0,Credit card (tokenised),0
NT-05347,25-34,50,Month-to-month,32.29,667,9.2,2,Bank transfer,0
NT-05348,35-44,46,Two-year,50.79,487,4.6,0,Direct debit,0
NT-05349,45-54,13,Two-year,27.55,420,14.3,1,Direct debit,0
NT-05350,45-54,25,Month-to-month,36.0,234,4.9,0,Direct debit,0
NT-05351,65+,24,Month-to-month,25.14,76,9.4,1,Direct debit,0
NT-05352,25-34,23,Month-to-month,49.79,1351,11.2,1,Direct debit,0
NT-05353,35-44,71,Month-to-month,34.27,228,0.3,0,Credit card (tokenised),0
NT-05354,35-44,23,Two-year,31.31,233,7.9,1,Bank transfer,0
NT-05355,35-44,18,One-year,35.72,132,14.3,0,Credit card (tokenised),1
NT-05356,25-34,10,One-year,36.69,439,3.3,1,Direct debit,0
NT-05357,65+,19,Month-to-month,42.86,243,9.6,1,Credit card (tokenised),0
NT-05358,55-64,57,Month-to-month,44.47,705,7.6,0,Credit card (tokenised),0
NT-05359,35-44,33,Month-to-month,36.18,737,5.9,1,Credit card (tokenised),1
NT-05360,45-54,33,Two-year,37.53,258,5.3,2,Bank transfer,0
NT-05361,25-34,19,Month-to-month,12.0,640,7.8,1,Bank transfer,0
NT-05362,35-44,53,Two-year,32.58,311,21.7,2,Direct debit,0
NT-05363,45-54,39,Month-to-month,55.17,175,13.1,0,Bank transfer,0
NT-05364,35-44,23,One-year,43.38,170,9.3,1,Credit card (tokenised),0
NT-05365,65+,17,One-year,25.12,418,17.0,0,Credit card (tokenised),0
NT-05366,45-54,28,Two-year,33.35,238,12.0,0,Credit card (tokenised),0
NT-05367,35-44,17,Month-to-month,30.84,395,18.1,1,Credit card (tokenised),0
NT-05368,55-64,26,Month-to-month,50.84,444,6.1,0,Credit card (tokenised),0
NT-05369,25-34,31,Month-to-month,49.62,289,8.4,1,Credit card (tokenised),0
NT-05370,35-44,20,Two-year,28.63,230,24.3,2,Bank transfer,1
NT-05371,25-34,6,Month-to-month,38.12,255,2.4,0,Bank transfer,1
NT-05372,35-44,36,Month-to-month,24.39,619,16.3,0,Direct debit,0
NT-05373,55-64,20,Month-to-month,30.48,145,10.8,0,Bank transfer,0
NT-05374,35-44,31,Month-to-month,30.92,146,7.7,3,Credit card (tokenised),0
NT-05375,55-64,27,One-year,29.57,226,44.9,3,Bank transfer,0
NT-05376,35-44,65,Two-year,42.39,629,3.4,0,Credit card (tokenised),0
NT-05377,25-34,29,Month-to-month,54.19,646,1.4,0,Bank transfer,0
NT-05378,55-64,46,Two-year,37.28,432,15.3,0,Direct debit,0
NT-05379,25-34,24,One-year,25.34,576,3.0,0,Bank transfer,0
NT-05380,25-34,18,Month-to-month,40.5,214,12.9,3,Direct debit,1
NT-05381,35-44,37,Two-year,40.51,147,10.7,0,Bank transfer,0
NT-05382,25-34,19,One-year,35.74,359,1.3,0,Bank transfer,0
NT-05383,18-24,42,Month-to-month,60.31,458,26.2,1,Direct debit,0
NT-05384,45-54,14,One-year,40.93,706,5.5,0,Bank transfer,0
NT-05385,35-44,35,Month-to-month,44.89,119,10.7,0,Credit card (tokenised),0
NT-05386,35-44,29,Month-to-month,12.0,305,36.3,0,Bank transfer,0
NT-05387,65+,59,One-year,26.45,183,31.3,0,Direct debit,0
NT-05388,35-44,36,One-year,44.17,53,34.2,0,Credit card (tokenised),0
NT-05389,55-64,27,One-year,41.41,323,12.4,2,Credit card (tokenised),0
NT-05390,18-24,44,Month-to-month,33.46,425,14.1,1,Direct debit,0
NT-05391,35-44,6,Two-year,43.44,263,5.2,2,Credit card (tokenised),1
NT-05392,55-64,39,Month-to-month,49.13,282,6.1,2,Credit card (tokenised),0
NT-05393,45-54,40,Month-to-month,32.33,280,20.8,0,Bank transfer,0
NT-05394,45-54,43,Month-to-month,30.52,115,22.2,0,Credit card (tokenised),0
NT-05395,35-44,41,Month-to-month,34.93,274,5.1,1,Direct debit,0
NT-05396,18-24,38,Month-to-month,43.98,82,6.7,2,Direct debit,0
NT-05397,35-44,24,One-year,31.13,451,16.8,0,Direct debit,0
NT-05398,35-44,32,Two-year,48.24,186,2.8,3,Direct debit,0
NT-05399,55-64,21,Two-year,32.22,632,15.3,3,Credit card (tokenised),0
NT-05400,25-34,18,One-year,31.29,41,5.5,1,Bank transfer,1
NT-05401,65+,25,Month-to-month,66.16,624,17.1,0,Credit card (tokenised),0
NT-05402,65+,26,One-year,23.18,175,22.6,1,Credit card (tokenised),0
NT-05403,25-34,35,One-year,47.38,746,6.7,0,Direct debit,0
NT-05404,25-34,54,Month-to-month,16.32,445,8.4,1,Credit card (tokenised),0
NT-05405,55-64,46,One-year,45.9,696,24.8,0,Credit card (tokenised),0
NT-05406,65+,34,Month-to-month,70.3,299,29.1,0,Credit card (tokenised),0
NT-05407,35-44,51,Month-to-month,50.68,531,8.3,1,Credit card (tokenised),0
NT-05408,25-34,29,Month-to-month,54.06,343,13.0,1,Direct debit,0
NT-05409,35-44,38,One-year,36.85,113,5.5,0,Direct debit,0
NT-05410,45-54,24,One-year,49.31,171,3.6,1,Direct debit,0
NT-05411,25-34,29,Month-to-month,40.98,724,5.3,1,Bank transfer,0
NT-05412,45-54,25,One-year,62.31,286,10.7,0,Direct debit,0
NT-05413,18-24,11,Two-year,24.72,318,8.6,0,Credit card (tokenised),0
NT-05414,18-24,11,Two-year,52.25,250,3.3,1,Direct debit,0
NT-05415,35-44,13,Month-to-month,43.13,195,0.9,0,Direct debit,0
NT-05416,25-34,34,Month-to-month,27.05,227,3.8,1,Credit card (tokenised),0
NT-05417,25-34,55,One-year,34.71,295,17.2,1,Credit card (tokenised),0
NT-05418,35-44,51,Month-to-month,18.79,248,18.0,1,Bank transfer,0
NT-05419,25-34,11,Month-to-month,12.0,625,21.0,1,Bank transfer,0
NT-05420,25-34,38,Month-to-month,23.61,235,12.5,2,Credit card (tokenised),0
NT-05421,25-34,22,One-year,33.34,671,34.9,0,Credit card (tokenised),0
NT-05422,65+,18,One-year,38.97,221,8.6,0,Bank transfer,0
NT-05423,35-44,31,Month-to-month,22.28,296,9.7,2,Credit card (tokenised),1
NT-05424,35-44,22,Month-to-month,34.2,199,9.2,2,Credit card (tokenised),1
NT-05425,35-44,13,One-year,40.84,304,6.0,0,Direct debit,0
NT-05426,65+,17,Month-to-month,31.08,278,12.7,0,Credit card (tokenised),0
NT-05427,25-34,24,Month-to-month,25.03,493,1.8,1,Direct debit,1
NT-05428,45-54,54,Month-to-month,29.22,286,15.8,1,Direct debit,0
NT-05429,45-54,10,Month-to-month,54.04,727,19.1,2,Direct debit,0
NT-05430,45-54,15,Month-to-month,17.28,194,19.7,1,Credit card (tokenised),0
NT-05431,18-24,25,One-year,51.85,393,4.4,0,Direct debit,1
NT-05432,45-54,19,One-year,54.38,439,5.5,0,Direct debit,0
NT-05433,18-24,36,Month-to-month,33.73,582,13.2,2,Credit card (tokenised),0
NT-05434,45-54,26,Month-to-month,43.52,189,7.5,3,Credit card (tokenised),0
NT-05435,45-54,13,Month-to-month,28.63,548,19.0,0,Direct debit,0
NT-05436,25-34,22,One-year,41.21,925,9.4,2,Credit card (tokenised),0
NT-05437,55-64,32,Month-to-month,64.72,512,6.5,0,Direct debit,0
NT-05438,18-24,41,Month-to-month,53.25,168,7.9,1,Bank transfer,0
NT-05439,55-64,14,One-year,31.96,256,13.7,3,Direct debit,0
NT-05440,35-44,33,One-year,22.17,332,4.2,1,Direct debit,0
NT-05441,25-34,24,Month-to-month,34.48,216,35.6,0,Bank transfer,0
NT-05442,18-24,51,Month-to-month,41.28,634,19.0,1,Direct debit,0
NT-05443,65+,22,Two-year,46.66,120,6.7,0,Direct debit,0
NT-05444,18-24,13,Two-year,36.69,182,6.0,2,Direct debit,1
NT-05445,25-34,20,Month-to-month,59.43,229,5.0,2,Direct debit,1
NT-05446,25-34,8,One-year,38.39,523,9.6,0,Credit card (tokenised),0
NT-05447,45-54,9,One-year,32.3,326,3.7,0,Credit card (tokenised),0
NT-05448,35-44,10,Two-year,44.29,478,9.4,1,Credit card (tokenised),0
NT-05449,18-24,36,Month-to-month,46.4,323,8.1,0,Bank transfer,1
NT-05450,25-34,34,One-year,28.85,369,3.0,0,Credit card (tokenised),0
NT-05451,25-34,37,One-year,26.74,238,7.2,1,Credit card (tokenised),0
NT-05452,25-34,21,Month-to-month,18.3,418,5.7,1,Direct debit,0
NT-05453,35-44,17,One-year,34.53,513,10.7,0,Credit card (tokenised),0
NT-05454,45-54,77,Month-to-month,52.6,167,2.9,1,Direct debit,0
NT-05455,25-34,31,Month-to-month,45.99,246,2.6,1,Direct debit,0
NT-05456,35-44,16,Month-to-month,51.49,372,7.3,1,Credit card (tokenised),0
NT-05457,35-44,58,Two-year,30.15,409,10.2,1,Direct debit,0
NT-05458,65+,54,Month-to-month,36.04,158,8.5,2,Direct debit,0
NT-05459,65+,39,One-year,15.13,699,6.6,1,Credit card (tokenised),0
NT-05460,55-64,26,One-year,50.09,295,11.3,1,Direct debit,1
NT-05461,25-34,18,Month-to-month,54.11,258,3.9,1,Credit card (tokenised),0
NT-05462,18-24,23,Month-to-month,25.2,996,3.0,2,Bank transfer,0
NT-05463,25-34,50,One-year,57.51,408,2.5,1,Direct debit,0
NT-05464,25-34,19,Two-year,35.19,450,12.4,0,Direct debit,0
NT-05465,35-44,14,Month-to-month,25.0,351,33.8,0,Bank transfer,0
NT-05466,55-64,39,Month-to-month,34.21,307,4.7,0,Credit card (tokenised),0
NT-05467,55-64,28,Month-to-month,45.54,427,3.2,1,Direct debit,0
NT-05468,55-64,20,Month-to-month,37.35,138,16.6,0,Direct debit,0
NT-05469,25-34,21,Month-to-month,31.06,325,19.0,1,Credit card (tokenised),1
NT-05470,45-54,8,Month-to-month,45.11,198,5.9,0,Credit card (tokenised),0
NT-05471,25-34,22,Month-to-month,46.21,207,8.2,0,Direct debit,0
NT-05472,18-24,48,Month-to-month,35.91,123,10.4,2,Direct debit,0
NT-05473,45-54,17,One-year,33.72,204,31.6,2,Credit card (tokenised),0
NT-05474,18-24,84,Two-year,31.45,212,3.4,1,Credit card (tokenised),0
NT-05475,35-44,28,Month-to-month,43.74,63,4.5,1,Direct debit,1
NT-05476,25-34,5,One-year,18.75,675,7.6,2,Bank transfer,1
NT-05477,45-54,12,Month-to-month,28.85,469,0.1,0,Direct debit,0
NT-05478,55-64,2,Two-year,36.06,149,13.0,0,Direct debit,0
NT-05479,25-34,32,One-year,28.54,178,12.9,0,Direct debit,0
NT-05480,55-64,17,One-year,41.05,147,4.2,2,Credit card (tokenised),0
NT-05481,25-34,39,Month-to-month,39.96,240,10.0,0,Bank transfer,1
NT-05482,35-44,52,One-year,67.77,233,12.8,0,Direct debit,0
NT-05483,45-54,43,Month-to-month,28.86,958,8.9,0,Direct debit,0
NT-05484,45-54,43,Month-to-month,37.87,239,2.6,1,Credit card (tokenised),0
NT-05485,65+,23,Month-to-month,26.52,390,20.6,0,Credit card (tokenised),0
NT-05486,25-34,17,One-year,61.28,181,5.8,0,Direct debit,0
NT-05487,45-54,37,One-year,58.41,495,14.5,0,Bank transfer,0
NT-05488,45-54,18,Month-to-month,19.18,235,15.0,0,Credit card (tokenised),0
NT-05489,65+,23,One-year,36.03,121,12.1,0,Direct debit,0
NT-05490,25-34,18,Month-to-month,38.43,209,4.9,0,Credit card (tokenised),1
NT-05491,45-54,19,Month-to-month,33.92,200,10.0,1,Credit card (tokenised),0
NT-05492,35-44,39,One-year,32.19,415,5.8,1,Credit card (tokenised),0
NT-05493,25-34,19,Month-to-month,47.25,312,26.8,0,Credit card (tokenised),1
NT-05494,35-44,39,Month-to-month,59.45,363,0.8,0,Credit card (tokenised),0
NT-05495,25-34,51,Month-to-month,47.68,536,8.5,0,Direct debit,0
NT-05496,35-44,21,One-year,48.37,93,11.3,0,Direct debit,0
NT-05497,55-64,15,Month-to-month,33.74,268,5.3,1,Credit card (tokenised),0
NT-05498,35-44,46,Two-year,50.21,228,21.0,0,Credit card (tokenised),0
NT-05499,45-54,33,Month-to-month,50.17,413,15.1,1,Credit card (tokenised),0
NT-05500,35-44,19,One-year,32.3,389,19.5,1,Direct debit,0
NT-05501,18-24,24,Month-to-month,35.2,85,15.9,1,Direct debit,1
NT-05502,25-34,35,Month-to-month,19.1,393,4.6,0,Bank transfer,0
NT-05503,35-44,11,One-year,21.77,197,3.7,2,Direct debit,0
NT-05504,25-34,62,Month-to-month,32.8,613,2.5,1,Credit card (tokenised),0
NT-05505,25-34,44,Month-to-month,25.16,285,4.3,1,Direct debit,0
NT-05506,35-44,29,Month-to-month,47.65,191,6.7,0,Credit card (tokenised),0
NT-05507,25-34,61,Month-to-month,36.09,617,15.8,2,Credit card (tokenised),0
NT-05508,25-34,56,Month-to-month,44.39,177,5.0,0,Credit card (tokenised),0
NT-05509,35-44,26,One-year,23.35,529,12.3,0,Bank transfer,0
NT-05510,18-24,25,One-year,53.59,420,7.8,1,Bank transfer,1
NT-05511,65+,25,Month-to-month,43.87,630,14.1,2,Direct debit,0
NT-05512,55-64,38,Month-to-month,42.85,428,18.1,0,Direct debit,0
NT-05513,45-54,36,Month-to-month,49.36,560,11.0,0,Direct debit,0
NT-05514,18-24,9,Month-to-month,41.83,342,3.1,0,Direct debit,0
NT-05515,55-64,35,One-year,25.84,725,11.7,1,Direct debit,0
NT-05516,55-64,35,One-year,45.52,297,23.9,2,Bank transfer,0
NT-05517,55-64,5,Month-to-month,28.55,122,4.2,1,Credit card (tokenised),1
NT-05518,18-24,25,Month-to-month,40.53,126,22.7,0,Bank transfer,0
NT-05519,45-54,30,One-year,28.73,90,5.5,0,Direct debit,0
NT-05520,55-64,10,Month-to-month,57.95,835,9.2,0,Direct debit,0
NT-05521,35-44,14,Month-to-month,46.04,313,4.6,1,Credit card (tokenised),1
NT-05522,45-54,18,One-year,50.09,82,8.1,1,Credit card (tokenised),0
NT-05523,35-44,38,One-year,28.89,430,25.6,1,Direct debit,0
NT-05524,35-44,53,Month-to-month,41.59,245,2.5,1,Credit card (tokenised),0
NT-05525,18-24,37,Two-year,40.28,630,21.9,0,Bank transfer,0
NT-05526,45-54,30,Month-to-month,39.32,459,6.8,2,Credit card (tokenised),0
NT-05527,18-24,41,One-year,14.75,419,7.6,2,Direct debit,0
NT-05528,35-44,5,Month-to-month,61.57,214,2.4,1,Direct debit,0
NT-05529,25-34,50,One-year,37.54,867,4.3,3,Direct debit,1
NT-05530,35-44,27,Two-year,44.02,358,14.8,1,Credit card (tokenised),0
NT-05531,18-24,47,Month-to-month,22.22,456,12.9,1,Bank transfer,0
NT-05532,45-54,40,One-year,55.57,185,22.0,1,Direct debit,0
NT-05533,55-64,19,One-year,54.55,267,3.8,1,Credit card (tokenised),0
NT-05534,25-34,32,Month-to-month,48.25,111,12.7,0,Bank transfer,0
NT-05535,18-24,19,One-year,41.27,264,8.1,3,Direct debit,0
NT-05536,25-34,36,Two-year,66.03,402,16.3,0,Credit card (tokenised),0
NT-05537,55-64,66,One-year,49.8,84,0.9,0,Direct debit,0
NT-05538,35-44,36,Month-to-month,21.61,125,8.9,4,Bank transfer,0
NT-05539,35-44,6,Month-to-month,40.69,182,10.6,1,Direct debit,0
NT-05540,18-24,18,Month-to-month,45.01,167,9.5,0,Credit card (tokenised),0
NT-05541,45-54,44,Month-to-month,39.26,145,4.8,2,Direct debit,0
NT-05542,55-64,17,Month-to-month,44.88,216,14.0,0,Direct debit,0
NT-05543,55-64,52,Month-to-month,55.29,390,10.1,0,Bank transfer,0
NT-05544,45-54,16,Month-to-month,35.74,112,2.7,0,Credit card (tokenised),1
NT-05545,18-24,48,Month-to-month,33.44,134,1.7,1,Credit card (tokenised),0
NT-05546,18-24,22,Month-to-month,24.97,358,10.6,1,Credit card (tokenised),0
NT-05547,18-24,38,One-year,15.61,557,3.4,0,Direct debit,0
NT-05548,25-34,45,One-year,34.25,823,9.8,1,Direct debit,0
NT-05549,18-24,32,Month-to-month,29.87,139,12.7,1,Credit card (tokenised),0
NT-05550,25-34,23,Month-to-month,35.52,174,0.9,0,Credit card (tokenised),0
NT-05551,35-44,33,Month-to-month,30.98,163,7.0,0,Credit card (tokenised),0
NT-05552,65+,27,Month-to-month,25.11,1092,5.7,1,Credit card (tokenised),0
NT-05553,45-54,29,Month-to-month,31.39,238,6.3,0,Credit card (tokenised),1
NT-05554,55-64,11,One-year,44.16,987,3.9,0,Direct debit,0
NT-05555,45-54,40,Month-to-month,31.58,391,17.4,1,Credit card (tokenised),0
NT-05556,18-24,32,Two-year,35.74,552,19.6,0,Direct debit,0
NT-05557,45-54,9,Month-to-month,63.14,390,4.9,0,Credit card (tokenised),1
NT-05558,25-34,24,Month-to-month,50.9,275,4.5,3,Direct debit,0
NT-05559,45-54,7,One-year,40.73,260,1.1,0,Direct debit,0
NT-05560,25-34,29,One-year,41.13,71,4.3,0,Direct debit,0
NT-05561,65+,37,One-year,29.48,464,6.8,1,Credit card (tokenised),0
NT-05562,25-34,20,Two-year,32.96,646,3.9,0,Direct debit,0
NT-05563,25-34,19,Month-to-month,34.67,91,2.3,1,Direct debit,0
NT-05564,65+,23,One-year,39.26,211,21.4,0,Credit card (tokenised),0
NT-05565,18-24,19,Month-to-month,37.47,147,10.5,1,Credit card (tokenised),0
NT-05566,45-54,17,One-year,24.46,573,16.6,1,Direct debit,0
NT-05567,45-54,9,Month-to-month,45.15,119,7.1,0,Direct debit,0
NT-05568,55-64,19,Month-to-month,31.12,321,5.0,1,Direct debit,1
NT-05569,65+,11,One-year,61.07,701,14.2,2,Credit card (tokenised),0
NT-05570,65+,50,Month-to-month,53.0,255,13.1,1,Direct debit,1
NT-05571,18-24,55,Month-to-month,18.06,339,3.5,2,Bank transfer,0
NT-05572,55-64,36,Month-to-month,34.96,134,13.2,0,Direct debit,0
NT-05573,45-54,49,One-year,57.3,301,10.4,0,Direct debit,0
NT-05574,45-54,18,Two-year,45.95,194,8.9,0,Credit card (tokenised),0
NT-05575,18-24,37,One-year,39.07,289,6.2,2,Bank transfer,0
NT-05576,45-54,37,One-year,12.0,936,9.3,0,Direct debit,0
NT-05577,65+,33,Month-to-month,35.39,806,10.3,0,Credit card (tokenised),0
NT-05578,65+,23,Month-to-month,40.52,686,13.1,1,Credit card (tokenised),0
NT-05579,35-44,28,Month-to-month,13.33,315,12.5,0,Direct debit,0
NT-05580,18-24,32,One-year,45.36,280,9.3,0,Credit card (tokenised),0
NT-05581,35-44,32,Month-to-month,29.58,156,5.3,0,Direct debit,0
NT-05582,55-64,16,Month-to-month,41.62,381,1.1,0,Credit card (tokenised),0
NT-05583,45-54,53,Month-to-month,39.58,100,13.2,3,Bank transfer,0
NT-05584,35-44,30,One-year,34.93,304,8.8,1,Credit card (tokenised),0
NT-05585,18-24,42,Month-to-month,47.5,358,8.6,1,Direct debit,0
NT-05586,35-44,21,One-year,41.38,139,1.9,1,Credit card (tokenised),0
NT-05587,35-44,36,One-year,70.59,418,18.8,2,Credit card (tokenised),0
NT-05588,65+,31,One-year,59.33,321,5.8,1,Direct debit,0
NT-05589,45-54,17,Two-year,25.85,282,12.9,1,Direct debit,0
NT-05590,25-34,29,Month-to-month,52.24,405,4.4,1,Direct debit,0
NT-05591,35-44,24,One-year,29.16,244,2.4,0,Credit card (tokenised),0
NT-05592,18-24,25,Two-year,23.91,254,11.4,1,Direct debit,1
NT-05593,65+,45,One-year,20.29,261,9.3,1,Credit card (tokenised),0
NT-05594,35-44,27,One-year,33.7,243,6.6,0,Credit card (tokenised),0
NT-05595,35-44,44,Month-to-month,50.07,43,2.6,0,Credit card (tokenised),0
NT-05596,25-34,38,One-year,39.9,299,27.6,1,Credit card (tokenised),0
NT-05597,45-54,30,Month-to-month,44.1,471,3.6,3,Direct debit,0
NT-05598,45-54,47,Two-year,12.0,253,6.8,0,Direct debit,0
NT-05599,45-54,45,One-year,35.25,252,27.7,1,Direct debit,0
NT-05600,25-34,30,Two-year,25.37,128,6.5,2,Direct debit,0
NT-05601,25-34,31,One-year,19.04,150,21.4,2,Bank transfer,0
NT-05602,18-24,47,Month-to-month,23.55,369,10.4,4,Bank transfer,0
NT-05603,45-54,39,Month-to-month,38.85,235,19.2,1,Credit card (tokenised),0
NT-05604,18-24,53,Two-year,45.89,453,19.7,1,Direct debit,0
NT-05605,45-54,27,Month-to-month,27.08,317,3.2,0,Direct debit,1
NT-05606,55-64,15,Month-to-month,45.07,414,39.5,2,Bank transfer,1
NT-05607,55-64,19,One-year,47.8,196,21.3,0,Direct debit,0
NT-05608,35-44,9,Month-to-month,41.96,385,7.5,1,Credit card (tokenised),0
NT-05609,35-44,19,One-year,27.7,119,18.3,0,Direct debit,0
NT-05610,18-24,39,Month-to-month,32.03,483,6.8,0,Credit card (tokenised),0
NT-05611,45-54,27,One-year,41.93,342,18.5,1,Bank transfer,0
NT-05612,55-64,17,Two-year,29.41,1257,7.0,0,Credit card (tokenised),0
NT-05613,25-34,21,Month-to-month,45.76,333,16.8,2,Credit card (tokenised),0
NT-05614,35-44,33,Month-to-month,24.7,294,9.9,0,Direct debit,1
NT-05615,55-64,22,Month-to-month,42.57,310,18.1,1,Credit card (tokenised),0
NT-05616,55-64,25,Two-year,48.88,419,7.8,1,Credit card (tokenised),0
NT-05617,25-34,12,Month-to-month,40.3,229,16.4,0,Credit card (tokenised),0
NT-05618,35-44,50,Month-to-month,26.11,365,9.6,2,Bank transfer,0
NT-05619,25-34,53,One-year,18.43,335,11.7,2,Credit card (tokenised),0
NT-05620,18-24,18,Month-to-month,24.71,549,4.0,0,Credit card (tokenised),0
NT-05621,65+,24,Two-year,43.85,262,7.4,2,Bank transfer,0
NT-05622,55-64,8,Two-year,35.53,404,20.3,1,Credit card (tokenised),1
NT-05623,55-64,48,Month-to-month,30.79,438,7.4,0,Direct debit,0
NT-05624,18-24,14,One-year,42.77,597,9.9,0,Credit card (tokenised),1
NT-05625,55-64,28,Month-to-month,14.17,203,8.1,1,Credit card (tokenised),1
NT-05626,35-44,16,One-year,34.85,413,11.1,1,Direct debit,0
NT-05627,25-34,28,One-year,24.72,288,3.0,1,Credit card (tokenised),1
NT-05628,35-44,43,Month-to-month,21.79,119,7.0,1,Bank transfer,0
NT-05629,18-24,38,Month-to-month,31.83,325,9.1,1,Direct debit,0
NT-05630,45-54,39,Two-year,67.67,105,1.9,0,Credit card (tokenised),0
NT-05631,45-54,13,Month-to-month,45.59,541,35.1,0,Direct debit,0
NT-05632,25-34,28,One-year,24.43,179,13.2,2,Credit card (tokenised),0
NT-05633,25-34,70,Month-to-month,52.53,239,15.3,0,Credit card (tokenised),0
NT-05634,25-34,32,Month-to-month,22.32,539,16.8,1,Direct debit,0
NT-05635,18-24,29,One-year,56.21,323,12.2,1,Direct debit,0
NT-05636,45-54,25,Month-to-month,27.42,627,31.8,1,Bank transfer,0
NT-05637,55-64,31,One-year,39.31,431,5.6,0,Credit card (tokenised),0
NT-05638,18-24,28,Month-to-month,63.03,474,2.2,0,Credit card (tokenised),0
